Review_Body,NaiveBayes_UWBR_predictions,NaiveBayes_UWBR_probabilities,roberta_UWBR_predictions,roberta_UWBR_probabilities,electra_UWBR_predictions,electra_UWBR_probabilities,skolkovo_UWBR_predictions,skolkovo_UWBR_probabilities,Date,Helper column,Quarter,Quarter Portion
Homework every week. Pay attention to clickers since there will be many on the test. Be sure to attend class on review days where he will go over what will be on the test and give practice problems that will be the written part of the test. He's very helpful and funny and will definitely boost up your interest in Physics and science in general.,0,0.992289651,0,0.538291037,0,0.499051929,0,0.993440807,1/27/2016,27,Winter,Quarter Beginning
"Dr. Depies is a pretty nice guy, if you take the chance to meet him through office hours and such. The homework takes a long time to complete, but I think it is the best study tool for the exam. The work must be in a specific format, which helps when stuck on a problem, but when you know one, it is tedious to follow.",0,0.99255731,0,0.538291633,0,0.500465393,0,0.993383229,10/28/2015,301,Autumn,Quarter Beginning
"Dr. DePies will go over concepts once very quickly with an overly technical explanation and expect you to master it. He also gets visibly frustrated if you don't understand or ask for an alternative explanation. He tries to make it interesting, but often makes very poor use of class time, and then gives homework on material he never taught.",0,0.991994728,0,0.538290858,0,0.49947542,0,0.99306947,6/4/2014,155,Spring,Quarter End
"I dont understand why this professor has a decent grade on rate my professor. He should have a very low grade for the way he teaches. Essentially, you can learn everything he ""teaches"" online. Ask about him on campus, I doubt you will get any good responses. One of the worst classes I have ever taken.",0,0.986190816,0,0.538288057,0,0.50373596,1,0.970137358,4/6/2015,96,Spring,Quarter Beginning
"WORST TEACHER I HAVE EVER HAD - seriouslyhe doesn't teach. If you have questions he asks other students for the answers half of the time and can not explain how to do things. I learned more from my peers than him. Class in primarily online and in-class group work, lots of busy work. Not worth taking!",0,0.992095382,0,0.538289249,0,0.509223759,1,0.920690298,3/5/2015,64,Winter,Quarter End
If you want to learn something then you basically don't have to show up to class. The course is mainly online with HW embedded in to the book. you have to buy the program too but its cheap. if you go to class its just group work. the tests are nothing like the HW. I wouldnt take him again. I was lucky i got a decent grade.,0,0.984599628,0,0.538287878,0,0.499648571,0,0.992853463,1/7/2015,7,Winter,Quarter Beginning
"Little to no lectures, the book is online & terrible. Entire course is group work, which is unhelpful and frustrating. The book doesn't help because the examples don't work for everyone. WORST CLASS EVER! Tell anyone on campus you have stats w Gray, they say ""I'm soooo sorry!"" Don't take this class!",0,0.978329461,0,0.538288057,0,0.505251169,1,0.960182011,12/10/2014,344,Autumn,Quarter End
The class was a great class but it definitely requires a lot of outside dedication.  Most of the class learning is online with class time used for explanationclarification of the material.  If you have a busy outside of school schedule I would be careful of what courses you taking it with as far as work load.,0,0.991631598,0,0.538291931,0,0.498448312,0,0.993374527,12/9/2014,343,Autumn,Quarter End
Good instructor,1,0.941972164,0,0.538291335,0,0.501126051,0,0.992910683,12/8/2014,342,Autumn,Quarter End
"James was a great math teacher. He only had two exams and that is 60% of the grade and the other 40% is easy to get. In the beginning, I was worried about taking this class with him as the comments here are really bad but when i met him, he eased my worries. You do have to go to class though as he expects students to be very hands-on.",0,0.991047809,0,0.538291097,0,0.499893576,0,0.993414879,12/8/2014,342,Autumn,Quarter End
"For me, I feel like I needed to be in class in order to learn anything because the classwork is what made the material familiar. Half the class is online and that is great and all, makes it easier, but it doesn't teach as well. He's great lecturing in class but when it comes to help online, almost useless. I rely on classmates to help vs. him.",1,0.96903251,0,0.538290441,0,0.541252315,1,0.960752189,12/8/2014,342,Autumn,Quarter End
"He tends to put people in groups and have them work through the problems on hand outs while he walks around and answers questions. If you want to do the HW, you can't not get full credit. Online hw assignments only which can be answered until you get it right. Flexibility on when you turn in work (late passes) and super friendly. Hard yes, helpful!",0,0.993782443,0,0.538292289,0,0.499104917,0,0.993495822,12/7/2014,341,Autumn,Quarter End
"I've had lots of math classes, but never Stats.  I loved this classprof.  I'll take more stats classes in grad school because it's interesting and useful.  Mr. Grade does not lecture much.  Class time is spending doing activities.  They are mostly good unless you're stuck with bad group.    There were many winers in my class which sucked!",0,0.98434281,0,0.538290143,1,0.618666589,1,0.802314162,12/7/2014,341,Autumn,Quarter End
"James Gray admitted to the class that he knows that a majority of students hate the way he teaches, but he is going to continue to teach this way because the mean exam scores are apparently higher. I find it difficult to learn from him and wouldn't take him unless needed. That being said, he is extremely generous and willing to help.",0,0.989868215,0,0.53828907,0,0.499889284,0,0.993464291,12/3/2014,337,Autumn,Quarter End
"James Gray is one of the worst professors I've taken. He is not clear with explaining stats, he reads packets aloud to the class and relies on this method to teach us versus him teaching us. The workload will consume your entire quarter, he makes a lot of mistakes when explaining, online, sending emails etc. Not adequate to teach.",0,0.987622101,0,0.538290203,0,0.539170742,1,0.93323791,11/24/2014,328,Autumn,Midterm
Probably one of the worst class and professor I have ever taken at UW Bothell. I'm very disappointed with his style of teaching.  He gives so much homework and so many exams. The in class exam is so hard and there's also a long ass online portion of the exam that is super duper hard.  He's the type who expects you to learn on your own.,1,0.976063445,0,0.538290501,1,0.625629008,1,0.849354327,6/9/2014,160,Spring,Quarter End
"I like to think James is a nice guy, and he definitely tries to be helpful! However first all hw, quiz's etc. textbook and due on two opposite days of the class all online (you still have to meet every time) SO MUCH WORK! you're basically taking an online and in person class so unless you want to live and breathe stats don't take stats with him!",0,0.987547314,0,0.538297653,0,0.498260498,0,0.993198037,6/8/2014,159,Spring,Quarter End
James makes the class pretty interesting and puts the material in context to the real world. Very nice guy and willing to help with homework or questions during office hours. No use of the text book at all everything is online. He makes you work hard but is a great prof!,0,0.993205071,0,0.538291872,0,0.49936375,0,0.993374884,6/5/2014,156,Spring,Quarter End
"I thought I'd had bad professors before, then I took James' class. He definitely takes the cake as the worst professor I have ever had. He does not teach; he relies on the online textbook to do that for him. You basically teach yourself. He doesn't answer questions and his lectures are painfully embarrassing. He should only be an online teacher.",1,0.97318232,0,0.538288534,0,0.517132759,1,0.937747478,5/14/2014,134,Spring,Midterm
Not too bad. Would take again,1,0.946854186,1,0.538298547,0,0.501956999,0,0.992747724,5/7/2014,127,Spring,Midterm
"I was very disappointed with this professor. It felt very disorganized from the very start since it was hard to tell what we were learning and you don't really know when assignments are due, due to the lack of communication with his students. He's very good at statistics, just not at teaching it is all I have to say.",0,0.991414307,0,0.538291156,0,0.498872787,0,0.99289906,3/19/2019,78,Winter,Quarter End
"Probably the worst professor ive ever taken in my life. The lectures are so un-interactive, no one will follow anything he says the entire time. He sometimes asks the class why no one is following with what he says and no one responds anymore because he rudly shoots down questions and seems to not care if you understand something after questioned.",1,0.966711773,0,0.538289368,0,0.51813817,1,0.921687126,3/17/2019,76,Winter,Quarter End
His class isn't too hard but a lot of the learning is self taught. First half of class he teaches but doesn't have a structure so you have to pay attention and take notes to not miss anything. Second half of class he shows examples that he says you won't need to learn for the class or get tested on. He's kind but doesn't respond to email frequently,0,0.990811121,0,0.538292706,0,0.500330925,0,0.993233263,2/27/2019,58,Winter,Quarter End
"Three words: self taught class. His teaching is a mess and he literally stands and talks at the class, not to the class. Cool dude, terrible lectures.",1,0.961672957,0,0.538291156,0,0.523130298,1,0.937217891,6/8/2018,159,Spring,Quarter End
